0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
18,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
19,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
23,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
26,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
31,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
32,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
33,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
34,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
35,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
36,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
37,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
38,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
39,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
40,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000
41,0.000000,0.000000,0.000000,0.000000,0.000000,16.000000
42,0.000000,0.000000,0.000000,0.000000,0.000000,16.000000
43,0.000000,0.000000,0.000000,0.000000,0.000000,36.000000
44,0.000000,0.000000,0.000000,0.000000,0.000000,71.000000
45,0.000000,0.000000,0.000000,0.000000,3.000000,90.000000
46,0.000000,0.000000,0.000000,0.000000,8.000000,134.000000
47,0.000000,0.000000,0.000000,0.000000,23.000000,189.000000
48,0.000000,0.000000,0.000000,0.000000,35.000000,292.000000
49,0.000000,0.000000,0.000000,0.000000,83.000000,339.000000
50,0.000000,0.000000,0.000000,0.000000,112.000000,373.000000
51,0.000000,0.000000,0.000000,0.000000,155.000000,534.000000
52,0.000000,0.000000,0.000000,0.000000,227.000000,594.000000
53,0.000000,0.000000,0.000000,2.000000,265.000000,603.000000
54,0.000000,0.000000,0.000000,13.000000,350.000000,754.000000
55,0.000000,0.000000,0.000000,40.000000,433.000000,797.000000
56,0.000000,0.000000,0.000000,61.000000,486.000000,842.000000
57,0.000000,0.000000,0.000000,117.000000,591.000000,871.000000
58,0.000000,0.000000,0.000000,160.000000,619.000000,926.000000
59,0.000000,0.000000,0.000000,194.000000,707.000000,919.000000
60,0.000000,0.000000,0.000000,245.000000,774.000000,1034.000000
61,0.000000,0.000000,0.000000,338.000000,935.000000,1037.000000
62,0.000000,0.000000,0.000000,379.000000,973.000000,1038.000000
63,0.000000,0.000000,0.000000,485.000000,1055.000000,980.000000
64,0.000000,0.000000,0.000000,566.000000,1121.000000,1060.000000
65,0.000000,0.000000,0.000000,673.000000,1178.000000,1004.000000
66,0.000000,0.000000,0.000000,800.000000,1217.000000,980.000000
67,0.000000,0.000000,57.000000,917.000000,1271.000000,952.000000
68,0.000000,0.000000,200.000000,995.000000,1229.000000,863.000000
69,0.000000,0.000000,351.000000,1120.000000,1296.000000,797.000000
70,0.000000,0.000000,471.000000,1177.000000,1305.000000,787.000000
71,0.000000,0.000000,492.000000,1232.000000,1148.000000,774.000000
72,0.000000,0.000000,515.000000,1222.000000,1204.000000,729.000000
73,0.000000,0.000000,596.000000,1192.000000,1197.000000,664.000000
74,0.000000,0.000000,609.000000,1236.000000,1171.000000,637.000000
75,0.000000,0.000000,645.000000,1203.000000,1126.000000,582.000000
76,0.000000,0.000000,668.000000,1294.000000,1041.000000,559.000000
77,0.000000,0.000000,683.000000,1289.000000,1017.000000,524.000000
78,0.000000,0.000000,774.000000,1285.000000,1003.000000,431.000000
79,0.000000,0.000000,769.000000,1337.000000,927.000000,433.000000
80,0.000000,0.000000,828.000000,1383.000000,998.000000,392.000000
81,0.000000,0.000000,918.000000,1300.000000,886.000000,392.000000
82,0.000000,0.000000,943.000000,1303.000000,828.000000,332.000000
83,0.000000,0.000000,988.000000,1360.000000,815.000000,315.000000
84,0.000000,0.000000,1126.000000,1328.000000,779.000000,289.000000
85,0.000000,0.000000,1171.000000,1362.000000,736.000000,261.000000
86,0.000000,0.000000,1240.000000,1307.000000,707.000000,237.000000
87,0.000000,0.000000,1309.000000,1302.000000,663.000000,220.000000
88,0.000000,0.000000,1496.000000,1308.000000,616.000000,173.000000
89,0.000000,0.000000,1594.000000,1254.000000,565.000000,147.000000
90,0.000000,20.000000,1663.000000,1240.000000,527.000000,146.000000
91,0.000000,1751.000000,1884.000000,1182.000000,475.000000,144.000000
92,0.000000,1593.000000,1787.000000,1127.000000,460.000000,125.000000
93,0.000000,1353.000000,1609.000000,1006.000000,410.000000,104.000000
94,0.000000,1269.000000,1616.000000,997.000000,345.000000,99.000000
95,0.000000,1114.000000,1543.000000,903.000000,337.000000,100.000000
96,0.000000,1048.000000,1499.000000,960.000000,341.000000,72.000000
97,0.000000,1030.000000,1486.000000,903.000000,307.000000,84.000000
98,0.000000,961.000000,1344.000000,811.000000,338.000000,69.000000
99,0.000000,879.000000,1334.000000,784.000000,240.000000,65.000000
100,0.000000,847.000000,1231.000000,710.000000,237.000000,45.000000
101,0.000000,806.000000,1268.000000,663.000000,203.000000,45.000000
102,0.000000,847.000000,1283.000000,674.000000,200.000000,49.000000
103,0.000000,814.000000,1199.000000,635.000000,206.000000,39.000000
104,0.000000,810.000000,1258.000000,592.000000,147.000000,25.000000
105,0.000000,809.000000,1219.000000,598.000000,160.000000,30.000000
106,0.000000,840.000000,1196.000000,535.000000,138.000000,18.000000
107,0.000000,840.000000,1190.000000,559.000000,138.000000,20.000000
108,0.000000,838.000000,1223.000000,505.000000,114.000000,26.000000
109,0.000000,930.000000,1228.000000,554.000000,138.000000,19.000000
110,0.000000,944.000000,1147.000000,501.000000,89.000000,12.000000
111,0.000000,1037.000000,1189.000000,405.000000,111.000000,10.000000
112,0.000000,1113.000000,1159.000000,426.000000,103.000000,12.000000
113,0.000000,1174.000000,1148.000000,426.000000,68.000000,12.000000
114,0.000000,1291.000000,1196.000000,359.000000,90.000000,8.000000
115,0.000000,1339.000000,1221.000000,347.000000,58.000000,4.000000
116,0.000000,1472.000000,1161.000000,354.000000,44.000000,3.000000
117,0.000000,1580.000000,1234.000000,325.000000,54.000000,6.000000
118,0.000000,1717.000000,1208.000000,334.000000,34.000000,2.000000
119,0.000000,1788.000000,1210.000000,318.000000,40.000000,4.000000
120,0.000000,1783.000000,1226.000000,311.000000,39.000000,3.000000
121,0.000000,1953.000000,1161.000000,290.000000,32.000000,2.000000
122,0.000000,2148.000000,1146.000000,232.000000,20.000000,1.000000
123,0.000000,2315.000000,1251.000000,248.000000,24.000000,2.000000
124,0.000000,2406.000000,1171.000000,212.000000,24.000000,0.000000
125,0.000000,2607.000000,1157.000000,191.000000,20.000000,0.000000
126,0.000000,2746.000000,1088.000000,161.000000,18.000000,0.000000
127,0.000000,2889.000000,1004.000000,136.000000,11.000000,0.000000
128,0.000000,2991.000000,1054.000000,146.000000,6.000000,0.000000
129,0.000000,3142.000000,1006.000000,126.000000,11.000000,1.000000
130,0.000000,3347.000000,983.000000,91.000000,5.000000,0.000000
131,0.000000,3453.000000,873.000000,98.000000,5.000000,0.000000
132,0.000000,3545.000000,804.000000,70.000000,1.000000,0.000000
133,0.000000,3899.000000,777.000000,54.000000,4.000000,0.000000
134,0.000000,3957.000000,679.000000,53.000000,2.000000,0.000000
135,0.000000,4271.000000,640.000000,46.000000,1.000000,0.000000
136,0.000000,4346.000000,547.000000,28.000000,0.000000,0.000000
137,0.000000,4679.000000,446.000000,31.000000,0.000000,0.000000
138,0.000000,4711.000000,342.000000,9.000000,0.000000,0.000000
139,0.000000,4999.000000,267.000000,3.000000,0.000000,0.000000
140,119048.000000,5909.000000,107.000000,2.000000,0.000000,0.000000
