position,primary,scatter1,scatter2,scatter3,scatter4,scatter5
13,57.000000,51.000000,56.000000,57.000000,53.000000,47.000000
14,288.000000,287.000000,287.000000,263.000000,293.000000,301.000000
15,512.000000,488.000000,514.000000,535.000000,509.000000,477.000000
16,684.000000,709.000000,722.000000,664.000000,697.000000,689.000000
17,884.000000,903.000000,870.000000,904.000000,907.000000,848.000000
18,1096.000000,1121.000000,1135.000000,1194.000000,1155.000000,1111.000000
19,1404.000000,1385.000000,1381.000000,1438.000000,1428.000000,1362.000000
20,1664.000000,1726.000000,1715.000000,1727.000000,1627.000000,1722.000000
21,2116.000000,2046.000000,2075.000000,2061.000000,2117.000000,2074.000000
22,2436.000000,2434.000000,2435.000000,2432.000000,2476.000000,2477.000000
23,2891.000000,2886.000000,2802.000000,2916.000000,2980.000000,2897.000000
24,3420.000000,3463.000000,3389.000000,3450.000000,3345.000000,3425.000000
25,4029.000000,4060.000000,4033.000000,4005.000000,4095.000000,4020.000000
26,4710.000000,4704.000000,4640.000000,4640.000000,4557.000000,4637.000000
27,5256.000000,5184.000000,5218.000000,5318.000000,5280.000000,5368.000000
28,5772.000000,5967.000000,5775.000000,5973.000000,5977.000000,5973.000000
29,6499.000000,6548.000000,6441.000000,6487.000000,6461.000000,6414.000000
30,6871.000000,6854.000000,6907.000000,6970.000000,6887.000000,6890.000000
31,7191.000000,7276.000000,7258.000000,7194.000000,7232.000000,7183.000000
32,7231.000000,7261.000000,7117.000000,7252.000000,7206.000000,7343.000000
33,7020.000000,7083.000000,7230.000000,7114.000000,7192.000000,7132.000000
34,6730.000000,6856.000000,6842.000000,6716.000000,6814.000000,6891.000000
35,6551.000000,6498.000000,6445.000000,6379.000000,6400.000000,6447.000000
36,5842.000000,5887.000000,5814.000000,5829.000000,5805.000000,5859.000000
37,5370.000000,5222.000000,5241.000000,5217.000000,5151.000000,5254.000000
38,4650.000000,4694.000000,4574.000000,4655.000000,4626.000000,4631.000000
39,4119.000000,4045.000000,4106.000000,4003.000000,4011.000000,3975.000000
