position,primary,scatter1,scatter2,scatter3,scatter4,scatter5
12,1166.000000,1132.000000,1127.000000,1167.000000,1193.000000,1192.000000
13,7321.000000,7362.000000,7399.000000,7401.000000,7367.000000,7280.000000
14,12542.000000,12317.000000,12586.000000,12404.000000,12490.000000,12650.000000
15,16765.000000,16498.000000,16646.000000,16538.000000,16501.000000,16473.000000
16,20015.000000,20364.000000,20301.000000,19982.000000,19891.000000,20272.000000
17,23010.000000,23097.000000,22837.000000,23198.000000,23133.000000,23110.000000
18,25730.000000,25738.000000,25806.000000,25643.000000,25416.000000,25622.000000
19,28205.000000,27968.000000,27781.000000,28099.000000,27901.000000,27873.000000
20,29492.000000,29936.000000,29694.000000,29899.000000,29763.000000,30149.000000
21,31270.000000,31625.000000,31669.000000,31436.000000,31427.000000,31564.000000
22,33385.000000,33139.000000,33169.000000,33005.000000,33029.000000,33344.000000
23,34649.000000,34160.000000,34492.000000,34556.000000,34263.000000,34531.000000
24,35417.000000,35887.000000,35347.000000,35710.000000,35797.000000,35630.000000
25,36834.000000,36618.000000,36922.000000,36517.000000,36456.000000,36397.000000
26,37456.000000,37514.000000,37501.000000,37275.000000,37412.000000,37502.000000
27,38145.000000,38185.000000,38026.000000,38285.000000,38313.000000,37908.000000
28,38780.000000,38706.000000,38820.000000,38559.000000,38815.000000,38752.000000
29,39282.000000,39319.000000,39395.000000,39051.000000,38991.000000,38851.000000
30,39529.000000,39251.000000,39736.000000,39630.000000,39333.000000,39859.000000
31,40058.000000,39711.000000,39957.000000,39607.000000,39511.000000,39910.000000
32,39635.000000,39926.000000,39701.000000,39978.000000,39790.000000,39913.000000
33,39642.000000,40022.000000,40299.000000,39498.000000,39552.000000,39758.000000
34,39553.000000,39638.000000,39598.000000,39506.000000,39611.000000,39994.000000
35,39251.000000,39579.000000,39296.000000,39247.000000,39102.000000,39105.000000
36,38903.000000,38577.000000,38835.000000,38893.000000,38845.000000,38892.000000
37,37888.000000,38315.000000,38311.000000,38360.000000,38014.000000,37907.000000
38,37585.000000,37317.000000,37415.000000,37331.000000,37413.000000,37075.000000
39,36549.000000,36558.000000,36916.000000,36734.000000,36633.000000,36509.000000
40,35601.000000,35602.000000,35504.000000,35585.000000,35520.000000,35575.000000
41,34731.000000,34664.000000,34306.000000,34544.000000,34239.000000,34395.000000
42,32867.000000,33010.000000,33291.000000,33180.000000,33509.000000,33386.000000
43,31491.000000,31587.000000,31662.000000,31489.000000,31728.000000,31538.000000
44,30094.000000,29882.000000,30123.000000,29673.000000,29727.000000,29757.000000
45,27973.000000,27862.000000,27912.000000,28283.000000,27857.000000,27979.000000
46,25846.000000,25231.000000,25678.000000,25474.000000,25530.000000,25390.000000
47,22961.000000,22946.000000,22953.000000,22856.000000,23306.000000,22744.000000
48,20121.000000,20197.000000,20205.000000,20164.000000,20167.000000,19981.000000
49,16740.000000,16681.000000,16455.000000,16453.000000,16728.000000,16736.000000
50,12539.000000,12594.000000,12466.000000,12481.000000,12624.000000,12518.000000
51,7184.000000,7275.000000,7316.000000,7384.000000,7189.000000,7121.000000
52,1292.000000,1168.000000,1110.000000,1120.000000,1181.000000,1170.000000
53,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
54,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
55,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
56,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
57,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
58,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
59,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
60,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
61,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
62,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
63,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
64,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000


position,primary,scatter1,scatter2,scatter3,scatter4,scatter5
0,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
2,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
3,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
4,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
5,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
6,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
7,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
8,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
9,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
10,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
11,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
12,363.000000,348.000000,323.000000,386.000000,317.000000,352.000000
